"year","state","state_po","party_simplified","candidatevotes","totalvotes","VAP","VEP","Turnout","Turnout_Percent_VAP","Turnout_Percent_VEP"
2004,"INDIANA","IN","REPUBLICAN",1479438,2468002,219508000,203483455,122349480,0.557,0.601
2004,"IOWA","IA","DEMOCRAT",741898,1506908,219508000,203483455,122349480,0.557,0.601
2004,"IOWA","IA","OTHERS",13053,1506908,219508000,203483455,122349480,0.557,0.601
2004,"IOWA","IA","REPUBLICAN",751957,1506908,219508000,203483455,122349480,0.557,0.601
2004,"KANSAS","KS","DEMOCRAT",434993,1187756,219508000,203483455,122349480,0.557,0.601
2004,"KANSAS","KS","OTHERS",16307,1187756,219508000,203483455,122349480,0.557,0.601
2004,"KANSAS","KS","REPUBLICAN",736456,1187756,219508000,203483455,122349480,0.557,0.601
2004,"KENTUCKY","KY","DEMOCRAT",712733,1795882,219508000,203483455,122349480,0.557,0.601
2004,"KENTUCKY","KY","OTHERS",13710,1795882,219508000,203483455,122349480,0.557,0.601
2004,"KENTUCKY","KY","REPUBLICAN",1069439,1795882,219508000,203483455,122349480,0.557,0.601
2004,"LOUISIANA","LA","DEMOCRAT",820299,1943106,219508000,203483455,122349480,0.557,0.601
2004,"LOUISIANA","LA","OTHERS",20638,1943106,219508000,203483455,122349480,0.557,0.601
2004,"LOUISIANA","LA","REPUBLICAN",1102169,1943106,219508000,203483455,122349480,0.557,0.601
2004,"MAINE","ME","DEMOCRAT",396842,740752,219508000,203483455,122349480,0.557,0.601
2004,"MAINE","ME","OTHERS",13709,740752,219508000,203483455,122349480,0.557,0.601
2004,"MAINE","ME","REPUBLICAN",330201,740752,219508000,203483455,122349480,0.557,0.601
2004,"MARYLAND","MD","DEMOCRAT",1334500,2384238,219508000,203483455,122349480,0.557,0.601
2004,"MARYLAND","MD","OTHERS",25035,2384238,219508000,203483455,122349480,0.557,0.601
2004,"MARYLAND","MD","REPUBLICAN",1024703,2384238,219508000,203483455,122349480,0.557,0.601
2004,"MASSACHUSETTS","MA","DEMOCRAT",1803800,2927455,219508000,203483455,122349480,0.557,0.601
2004,"MASSACHUSETTS","MA","OTHERS",52546,2927455,219508000,203483455,122349480,0.557,0.601
2004,"MASSACHUSETTS","MA","REPUBLICAN",1071109,2927455,219508000,203483455,122349480,0.557,0.601
2004,"MICHIGAN","MI","DEMOCRAT",2479183,4839252,219508000,203483455,122349480,0.557,0.601
2004,"MICHIGAN","MI","OTHERS",46323,4839252,219508000,203483455,122349480,0.557,0.601
2004,"MICHIGAN","MI","REPUBLICAN",2313746,4839252,219508000,203483455,122349480,0.557,0.601
2004,"MINNESOTA","MN","DEMOCRAT",1445014,2828387,219508000,203483455,122349480,0.557,0.601
2004,"MINNESOTA","MN","OTHERS",36678,2828387,219508000,203483455,122349480,0.557,0.601
2004,"MINNESOTA","MN","REPUBLICAN",1346695,2828387,219508000,203483455,122349480,0.557,0.601
2004,"MISSISSIPPI","MS","DEMOCRAT",457766,1139824,219508000,203483455,122349480,0.557,0.601
2004,"MISSISSIPPI","MS","OTHERS",9398,1139824,219508000,203483455,122349480,0.557,0.601
2004,"MISSISSIPPI","MS","REPUBLICAN",672660,1139824,219508000,203483455,122349480,0.557,0.601
2004,"MISSOURI","MO","DEMOCRAT",1259171,2731364,219508000,203483455,122349480,0.557,0.601
2004,"MISSOURI","MO","OTHERS",16480,2731364,219508000,203483455,122349480,0.557,0.601
2004,"MISSOURI","MO","REPUBLICAN",1455713,2731364,219508000,203483455,122349480,0.557,0.601
2004,"MONTANA","MT","DEMOCRAT",173710,450434,219508000,203483455,122349480,0.557,0.601
2004,"MONTANA","MT","OTHERS",10661,450434,219508000,203483455,122349480,0.557,0.601
2004,"MONTANA","MT","REPUBLICAN",266063,450434,219508000,203483455,122349480,0.557,0.601
2004,"NEBRASKA","NE","DEMOCRAT",254328,778186,219508000,203483455,122349480,0.557,0.601
2004,"NEBRASKA","NE","OTHERS",11044,778186,219508000,203483455,122349480,0.557,0.601
2004,"NEBRASKA","NE","REPUBLICAN",512814,778186,219508000,203483455,122349480,0.557,0.601
2004,"NEVADA","NV","DEMOCRAT",397190,829587,219508000,203483455,122349480,0.557,0.601
2004,"NEVADA","NV","OTHERS",13707,829587,219508000,203483455,122349480,0.557,0.601
2004,"NEVADA","NV","REPUBLICAN",418690,829587,219508000,203483455,122349480,0.557,0.601
2004,"NEW HAMPSHIRE","NH","DEMOCRAT",340511,678287,219508000,203483455,122349480,0.557,0.601
2004,"NEW HAMPSHIRE","NH","OTHERS",6539,678287,219508000,203483455,122349480,0.557,0.601
2004,"NEW HAMPSHIRE","NH","REPUBLICAN",331237,678287,219508000,203483455,122349480,0.557,0.601
2004,"NEW JERSEY","NJ","DEMOCRAT",1911430,3611691,219508000,203483455,122349480,0.557,0.601
2004,"NEW JERSEY","NJ","OTHERS",30258,3611691,219508000,203483455,122349480,0.557,0.601
2004,"NEW JERSEY","NJ","REPUBLICAN",1670003,3611691,219508000,203483455,122349480,0.557,0.601
2004,"NEW MEXICO","NM","DEMOCRAT",370942,756304,219508000,203483455,122349480,0.557,0.601
2004,"NEW MEXICO","NM","OTHERS",8432,756304,219508000,203483455,122349480,0.557,0.601
2004,"NEW MEXICO","NM","REPUBLICAN",376930,756304,219508000,203483455,122349480,0.557,0.601
2004,"NEW YORK","NY","DEMOCRAT",4180755,7448266,219508000,203483455,122349480,0.557,0.601
2004,"NEW YORK","NY","OTHERS",460518,7448266,219508000,203483455,122349480,0.557,0.601
2004,"NEW YORK","NY","REPUBLICAN",2806993,7448266,219508000,203483455,122349480,0.557,0.601
2004,"NORTH CAROLINA","NC","DEMOCRAT",1525849,3501007,219508000,203483455,122349480,0.557,0.601
2004,"NORTH CAROLINA","NC","OTHERS",13992,3501007,219508000,203483455,122349480,0.557,0.601
2004,"NORTH CAROLINA","NC","REPUBLICAN",1961166,3501007,219508000,203483455,122349480,0.557,0.601
2004,"NORTH DAKOTA","ND","DEMOCRAT",111052,312833,219508000,203483455,122349480,0.557,0.601
2004,"NORTH DAKOTA","ND","OTHERS",5130,312833,219508000,203483455,122349480,0.557,0.601
2004,"NORTH DAKOTA","ND","REPUBLICAN",196651,312833,219508000,203483455,122349480,0.557,0.601
2004,"OHIO","OH","DEMOCRAT",2741165,5627903,219508000,203483455,122349480,0.557,0.601
2004,"OHIO","OH","OTHERS",26974,5627903,219508000,203483455,122349480,0.557,0.601
2004,"OHIO","OH","REPUBLICAN",2859764,5627903,219508000,203483455,122349480,0.557,0.601
2004,"OKLAHOMA","OK","DEMOCRAT",503966,1463758,219508000,203483455,122349480,0.557,0.601
2004,"OKLAHOMA","OK","REPUBLICAN",959792,1463758,219508000,203483455,122349480,0.557,0.601
2004,"OREGON","OR","DEMOCRAT",943163,1836782,219508000,203483455,122349480,0.557,0.601
2004,"OREGON","OR","OTHERS",26788,1836782,219508000,203483455,122349480,0.557,0.601
2004,"OREGON","OR","REPUBLICAN",866831,1836782,219508000,203483455,122349480,0.557,0.601
2004,"PENNSYLVANIA","PA","DEMOCRAT",2938095,5769590,219508000,203483455,122349480,0.557,0.601
2004,"PENNSYLVANIA","PA","OTHERS",37648,5769590,219508000,203483455,122349480,0.557,0.601
2004,"PENNSYLVANIA","PA","REPUBLICAN",2793847,5769590,219508000,203483455,122349480,0.557,0.601
2004,"RHODE ISLAND","RI","DEMOCRAT",259760,437134,219508000,203483455,122349480,0.557,0.601
2004,"RHODE ISLAND","RI","OTHERS",8328,437134,219508000,203483455,122349480,0.557,0.601
2004,"RHODE ISLAND","RI","REPUBLICAN",169046,437134,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH CAROLINA","SC","DEMOCRAT",661669,1617700,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH CAROLINA","SC","OTHERS",18057,1617700,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH CAROLINA","SC","REPUBLICAN",937974,1617700,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH DAKOTA","SD","DEMOCRAT",149244,388215,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH DAKOTA","SD","OTHERS",6387,388215,219508000,203483455,122349480,0.557,0.601
2004,"SOUTH DAKOTA","SD","REPUBLICAN",232584,388215,219508000,203483455,122349480,0.557,0.601
2004,"TENNESSEE","TN","DEMOCRAT",1036477,2437319,219508000,203483455,122349480,0.557,0.601
2004,"TENNESSEE","TN","OTHERS",16467,2437319,219508000,203483455,122349480,0.557,0.601
2004,"TENNESSEE","TN","REPUBLICAN",1384375,2437319,219508000,203483455,122349480,0.557,0.601
2004,"TEXAS","TX","DEMOCRAT",2832704,7410749,219508000,203483455,122349480,0.557,0.601
2004,"TEXAS","TX","OTHERS",51128,7410749,219508000,203483455,122349480,0.557,0.601
2004,"TEXAS","TX","REPUBLICAN",4526917,7410749,219508000,203483455,122349480,0.557,0.601
2004,"UTAH","UT","DEMOCRAT",241199,927844,219508000,203483455,122349480,0.557,0.601
2004,"UTAH","UT","OTHERS",22903,927844,219508000,203483455,122349480,0.557,0.601
2004,"UTAH","UT","REPUBLICAN",663742,927844,219508000,203483455,122349480,0.557,0.601
2004,"VERMONT","VT","DEMOCRAT",184067,312309,219508000,203483455,122349480,0.557,0.601
2004,"VERMONT","VT","OTHERS",7062,312309,219508000,203483455,122349480,0.557,0.601
2004,"VERMONT","VT","REPUBLICAN",121180,312309,219508000,203483455,122349480,0.557,0.601
2004,"VIRGINIA","VA","DEMOCRAT",1454742,3195415,219508000,203483455,122349480,0.557,0.601
2004,"VIRGINIA","VA","OTHERS",23714,3195415,219508000,203483455,122349480,0.557,0.601
2004,"VIRGINIA","VA","REPUBLICAN",1716959,3195415,219508000,203483455,122349480,0.557,0.601
2004,"WASHINGTON","WA","DEMOCRAT",1510201,2859084,219508000,203483455,122349480,0.557,0.601
2004,"WASHINGTON","WA","OTHERS",43989,2859084,219508000,203483455,122349480,0.557,0.601
2004,"WASHINGTON","WA","REPUBLICAN",1304894,2859084,219508000,203483455,122349480,0.557,0.601
2004,"WEST VIRGINIA","WV","DEMOCRAT",326541,755792,219508000,203483455,122349480,0.557,0.601
2004,"WEST VIRGINIA","WV","OTHERS",5473,755792,219508000,203483455,122349480,0.557,0.601
2004,"WEST VIRGINIA","WV","REPUBLICAN",423778,755792,219508000,203483455,122349480,0.557,0.601
2004,"WISCONSIN","WI","DEMOCRAT",1489504,2997007,219508000,203483455,122349480,0.557,0.601
2004,"WISCONSIN","WI","OTHERS",29383,2997007,219508000,203483455,122349480,0.557,0.601
2004,"WISCONSIN","WI","REPUBLICAN",1478120,2997007,219508000,203483455,122349480,0.557,0.601
2004,"WYOMING","WY","DEMOCRAT",70776,243861,219508000,203483455,122349480,0.557,0.601
2004,"WYOMING","WY","OTHERS",5456,243861,219508000,203483455,122349480,0.557,0.601
2004,"WYOMING","WY","REPUBLICAN",167629,243861,219508000,203483455,122349480,0.557,0.601
2008,"ALABAMA","AL","DEMOCRAT",813479,2099819,229989000,213313508,131406895,0.571,0.616
2008,"ALABAMA","AL","OTHERS",19794,2099819,229989000,213313508,131406895,0.571,0.616
2008,"ALABAMA","AL","REPUBLICAN",1266546,2099819,229989000,213313508,131406895,0.571,0.616
2008,"ALASKA","AK","DEMOCRAT",123594,326197,229989000,213313508,131406895,0.571,0.616
2008,"ALASKA","AK","OTHERS",8762,326197,229989000,213313508,131406895,0.571,0.616
2008,"ALASKA","AK","REPUBLICAN",193841,326197,229989000,213313508,131406895,0.571,0.616
2008,"ARIZONA","AZ","DEMOCRAT",1034707,2293475,229989000,213313508,131406895,0.571,0.616
2008,"ARIZONA","AZ","OTHERS",28657,2293475,229989000,213313508,131406895,0.571,0.616
2008,"ARIZONA","AZ","REPUBLICAN",1230111,2293475,229989000,213313508,131406895,0.571,0.616
2008,"ARKANSAS","AR","DEMOCRAT",422310,1086617,229989000,213313508,131406895,0.571,0.616
2008,"ARKANSAS","AR","OTHERS",26290,1086617,229989000,213313508,131406895,0.571,0.616
2008,"ARKANSAS","AR","REPUBLICAN",638017,1086617,229989000,213313508,131406895,0.571,0.616
2008,"CALIFORNIA","CA","DEMOCRAT",8274473,13561900,229989000,213313508,131406895,0.571,0.616
2008,"CALIFORNIA","CA","OTHERS",275646,13561900,229989000,213313508,131406895,0.571,0.616
2008,"CALIFORNIA","CA","REPUBLICAN",5011781,13561900,229989000,213313508,131406895,0.571,0.616
2008,"COLORADO","CO","DEMOCRAT",1288576,2401361,229989000,213313508,131406895,0.571,0.616
2008,"COLORADO","CO","OTHERS",39196,2401361,229989000,213313508,131406895,0.571,0.616
2008,"COLORADO","CO","REPUBLICAN",1073589,2401361,229989000,213313508,131406895,0.571,0.616
2008,"CONNECTICUT","CT","DEMOCRAT",997772,1646792,229989000,213313508,131406895,0.571,0.616
2008,"CONNECTICUT","CT","OTHERS",19592,1646792,229989000,213313508,131406895,0.571,0.616
2008,"CONNECTICUT","CT","REPUBLICAN",629428,1646792,229989000,213313508,131406895,0.571,0.616
2008,"DELAWARE","DE","DEMOCRAT",255459,412412,229989000,213313508,131406895,0.571,0.616
2008,"DELAWARE","DE","OTHERS",4579,412412,229989000,213313508,131406895,0.571,0.616
2008,"DELAWARE","DE","REPUBLICAN",152374,412412,229989000,213313508,131406895,0.571,0.616
2008,"DISTRICT OF COLUMBIA","DC","DEMOCRAT",245800,265853,229989000,213313508,131406895,0.571,0.616
2008,"DISTRICT OF COLUMBIA","DC","OTHERS",2686,265853,229989000,213313508,131406895,0.571,0.616
2008,"DISTRICT OF COLUMBIA","DC","REPUBLICAN",17367,265853,229989000,213313508,131406895,0.571,0.616
2008,"FLORIDA","FL","DEMOCRAT",4282074,8390744,229989000,213313508,131406895,0.571,0.616
2008,"FLORIDA","FL","OTHERS",63046,8390744,229989000,213313508,131406895,0.571,0.616
2008,"FLORIDA","FL","REPUBLICAN",4045624,8390744,229989000,213313508,131406895,0.571,0.616
2008,"GEORGIA","GA","DEMOCRAT",1844123,3924486,229989000,213313508,131406895,0.571,0.616
2008,"GEORGIA","GA","OTHERS",31604,3924486,229989000,213313508,131406895,0.571,0.616
2008,"GEORGIA","GA","REPUBLICAN",2048759,3924486,229989000,213313508,131406895,0.571,0.616
2008,"HAWAII","HI","DEMOCRAT",325871,456064,229989000,213313508,131406895,0.571,0.616
2008,"HAWAII","HI","OTHERS",9627,456064,229989000,213313508,131406895,0.571,0.616
2008,"HAWAII","HI","REPUBLICAN",120566,456064,229989000,213313508,131406895,0.571,0.616
2008,"IDAHO","ID","DEMOCRAT",236440,655122,229989000,213313508,131406895,0.571,0.616
2008,"IDAHO","ID","OTHERS",15670,655122,229989000,213313508,131406895,0.571,0.616
2008,"IDAHO","ID","REPUBLICAN",403012,655122,229989000,213313508,131406895,0.571,0.616
2008,"ILLINOIS","IL","DEMOCRAT",3419348,5522371,229989000,213313508,131406895,0.571,0.616
2008,"ILLINOIS","IL","OTHERS",71844,5522371,229989000,213313508,131406895,0.571,0.616
2008,"ILLINOIS","IL","REPUBLICAN",2031179,5522371,229989000,213313508,131406895,0.571,0.616
2008,"INDIANA","IN","DEMOCRAT",1374039,2751054,229989000,213313508,131406895,0.571,0.616
2008,"INDIANA","IN","OTHERS",31367,2751054,229989000,213313508,131406895,0.571,0.616
2008,"INDIANA","IN","REPUBLICAN",1345648,2751054,229989000,213313508,131406895,0.571,0.616
2008,"IOWA","IA","DEMOCRAT",828940,1537123,229989000,213313508,131406895,0.571,0.616
2008,"IOWA","IA","OTHERS",25804,1537123,229989000,213313508,131406895,0.571,0.616
2008,"IOWA","IA","REPUBLICAN",682379,1537123,229989000,213313508,131406895,0.571,0.616
2008,"KANSAS","KS","DEMOCRAT",514765,1235872,229989000,213313508,131406895,0.571,0.616
2008,"KANSAS","KS","OTHERS",21452,1235872,229989000,213313508,131406895,0.571,0.616
2008,"KANSAS","KS","REPUBLICAN",699655,1235872,229989000,213313508,131406895,0.571,0.616
2008,"KENTUCKY","KY","DEMOCRAT",751985,1826620,229989000,213313508,131406895,0.571,0.616
2008,"KENTUCKY","KY","OTHERS",26173,1826620,229989000,213313508,131406895,0.571,0.616
2008,"KENTUCKY","KY","REPUBLICAN",1048462,1826620,229989000,213313508,131406895,0.571,0.616
2008,"LOUISIANA","LA","DEMOCRAT",782989,1960761,229989000,213313508,131406895,0.571,0.616
2008,"LOUISIANA","LA","OTHERS",29497,1960761,229989000,213313508,131406895,0.571,0.616
2008,"LOUISIANA","LA","REPUBLICAN",1148275,1960761,229989000,213313508,131406895,0.571,0.616
2008,"MAINE","ME","DEMOCRAT",421923,731163,229989000,213313508,131406895,0.571,0.616
2008,"MAINE","ME","OTHERS",13967,731163,229989000,213313508,131406895,0.571,0.616
2008,"MAINE","ME","REPUBLICAN",295273,731163,229989000,213313508,131406895,0.571,0.616
2008,"MARYLAND","MD","DEMOCRAT",1629467,2631596,229989000,213313508,131406895,0.571,0.616
2008,"MARYLAND","MD","OTHERS",42267,2631596,229989000,213313508,131406895,0.571,0.616
2008,"MARYLAND","MD","REPUBLICAN",959862,2631596,229989000,213313508,131406895,0.571,0.616
2008,"MASSACHUSETTS","MA","DEMOCRAT",1904097,3102995,229989000,213313508,131406895,0.571,0.616
2008,"MASSACHUSETTS","MA","OTHERS",90044,3102995,229989000,213313508,131406895,0.571,0.616
2008,"MASSACHUSETTS","MA","REPUBLICAN",1108854,3102995,229989000,213313508,131406895,0.571,0.616
2008,"MICHIGAN","MI","DEMOCRAT",2872579,5001596,229989000,213313508,131406895,0.571,0.616
2008,"MICHIGAN","MI","OTHERS",80378,5001596,229989000,213313508,131406895,0.571,0.616
2008,"MICHIGAN","MI","REPUBLICAN",2048639,5001596,229989000,213313508,131406895,0.571,0.616
2008,"MINNESOTA","MN","DEMOCRAT",1573354,2910369,229989000,213313508,131406895,0.571,0.616
2008,"MINNESOTA","MN","OTHERS",61606,2910369,229989000,213313508,131406895,0.571,0.616
2008,"MINNESOTA","MN","REPUBLICAN",1275409,2910369,229989000,213313508,131406895,0.571,0.616
2008,"MISSISSIPPI","MS","DEMOCRAT",554662,1289865,229989000,213313508,131406895,0.571,0.616
2008,"MISSISSIPPI","MS","OTHERS",10606,1289865,229989000,213313508,131406895,0.571,0.616
2008,"MISSISSIPPI","MS","REPUBLICAN",724597,1289865,229989000,213313508,131406895,0.571,0.616
2008,"MISSOURI","MO","DEMOCRAT",1441911,2925205,229989000,213313508,131406895,0.571,0.616
2008,"MISSOURI","MO","OTHERS",37480,2925205,229989000,213313508,131406895,0.571,0.616
2008,"MISSOURI","MO","REPUBLICAN",1445814,2925205,229989000,213313508,131406895,0.571,0.616
2008,"MONTANA","MT","DEMOCRAT",231667,490109,229989000,213313508,131406895,0.571,0.616
2008,"MONTANA","MT","OTHERS",15679,490109,229989000,213313508,131406895,0.571,0.616
2008,"MONTANA","MT","REPUBLICAN",242763,490109,229989000,213313508,131406895,0.571,0.616
2008,"NEBRASKA","NE","DEMOCRAT",333319,801281,229989000,213313508,131406895,0.571,0.616
2008,"NEBRASKA","NE","OTHERS",14983,801281,229989000,213313508,131406895,0.571,0.616
2008,"NEBRASKA","NE","REPUBLICAN",452979,801281,229989000,213313508,131406895,0.571,0.616
2008,"NEVADA","NV","DEMOCRAT",533736,967848,229989000,213313508,131406895,0.571,0.616
2008,"NEVADA","NV","OTHERS",21285,967848,229989000,213313508,131406895,0.571,0.616
2008,"NEVADA","NV","REPUBLICAN",412827,967848,229989000,213313508,131406895,0.571,0.616
2008,"NEW HAMPSHIRE","NH","DEMOCRAT",384826,710970,229989000,213313508,131406895,0.571,0.616
2008,"NEW HAMPSHIRE","NH","OTHERS",9610,710970,229989000,213313508,131406895,0.571,0.616
2008,"NEW HAMPSHIRE","NH","REPUBLICAN",316534,710970,229989000,213313508,131406895,0.571,0.616
2008,"NEW JERSEY","NJ","DEMOCRAT",2215422,3868237,229989000,213313508,131406895,0.571,0.616
2008,"NEW JERSEY","NJ","OTHERS",39608,3868237,229989000,213313508,131406895,0.571,0.616
2008,"NEW JERSEY","NJ","REPUBLICAN",1613207,3868237,229989000,213313508,131406895,0.571,0.616
2008,"NEW MEXICO","NM","DEMOCRAT",472422,830158,229989000,213313508,131406895,0.571,0.616
2008,"NEW MEXICO","NM","OTHERS",10904,830158,229989000,213313508,131406895,0.571,0.616
2008,"NEW MEXICO","NM","REPUBLICAN",346832,830158,229989000,213313508,131406895,0.571,0.616
2008,"NEW YORK","NY","DEMOCRAT",4645332,7722019,229989000,213313508,131406895,0.571,0.616
2008,"NEW YORK","NY","OTHERS",658364,7722019,229989000,213313508,131406895,0.571,0.616
2008,"NEW YORK","NY","REPUBLICAN",2418323,7722019,229989000,213313508,131406895,0.571,0.616
2008,"NORTH CAROLINA","NC","DEMOCRAT",2142651,4310851,229989000,213313508,131406895,0.571,0.616
2008,"NORTH CAROLINA","NC","OTHERS",39726,4310851,229989000,213313508,131406895,0.571,0.616
2008,"NORTH CAROLINA","NC","REPUBLICAN",2128474,4310851,229989000,213313508,131406895,0.571,0.616
2008,"NORTH DAKOTA","ND","DEMOCRAT",141278,316621,229989000,213313508,131406895,0.571,0.616
2008,"NORTH DAKOTA","ND","OTHERS",6742,316621,229989000,213313508,131406895,0.571,0.616
2008,"NORTH DAKOTA","ND","REPUBLICAN",168601,316621,229989000,213313508,131406895,0.571,0.616
2008,"OHIO","OH","DEMOCRAT",2940044,5708350,229989000,213313508,131406895,0.571,0.616
2008,"OHIO","OH","OTHERS",90486,5708350,229989000,213313508,131406895,0.571,0.616
2008,"OHIO","OH","REPUBLICAN",2677820,5708350,229989000,213313508,131406895,0.571,0.616
2008,"OKLAHOMA","OK","DEMOCRAT",502496,1462661,229989000,213313508,131406895,0.571,0.616
2008,"OKLAHOMA","OK","REPUBLICAN",960165,1462661,229989000,213313508,131406895,0.571,0.616
2008,"OREGON","OR","DEMOCRAT",1037291,1827864,229989000,213313508,131406895,0.571,0.616
2008,"OREGON","OR","OTHERS",52098,1827864,229989000,213313508,131406895,0.571,0.616
2008,"OREGON","OR","REPUBLICAN",738475,1827864,229989000,213313508,131406895,0.571,0.616
2008,"PENNSYLVANIA","PA","DEMOCRAT",3276363,6013272,229989000,213313508,131406895,0.571,0.616
2008,"PENNSYLVANIA","PA","OTHERS",81024,6013272,229989000,213313508,131406895,0.571,0.616
2008,"PENNSYLVANIA","PA","REPUBLICAN",2655885,6013272,229989000,213313508,131406895,0.571,0.616
2008,"RHODE ISLAND","RI","DEMOCRAT",296571,471766,229989000,213313508,131406895,0.571,0.616
2008,"RHODE ISLAND","RI","OTHERS",9804,471766,229989000,213313508,131406895,0.571,0.616
2008,"RHODE ISLAND","RI","REPUBLICAN",165391,471766,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH CAROLINA","SC","DEMOCRAT",862449,1920969,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH CAROLINA","SC","OTHERS",23624,1920969,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH CAROLINA","SC","REPUBLICAN",1034896,1920969,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH DAKOTA","SD","DEMOCRAT",170924,381975,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH DAKOTA","SD","OTHERS",7997,381975,229989000,213313508,131406895,0.571,0.616
2008,"SOUTH DAKOTA","SD","REPUBLICAN",203054,381975,229989000,213313508,131406895,0.571,0.616
2008,"TENNESSEE","TN","DEMOCRAT",1087437,2599749,229989000,213313508,131406895,0.571,0.616
2008,"TENNESSEE","TN","OTHERS",33134,2599749,229989000,213313508,131406895,0.571,0.616
2008,"TENNESSEE","TN","REPUBLICAN",1479178,2599749,229989000,213313508,131406895,0.571,0.616
2008,"TEXAS","TX","DEMOCRAT",3528633,8077795,229989000,213313508,131406895,0.571,0.616
2008,"TEXAS","TX","OTHERS",69834,8077795,229989000,213313508,131406895,0.571,0.616
2008,"TEXAS","TX","REPUBLICAN",4479328,8077795,229989000,213313508,131406895,0.571,0.616
2008,"UTAH","UT","DEMOCRAT",327670,952370,229989000,213313508,131406895,0.571,0.616
2008,"UTAH","UT","OTHERS",28670,952370,229989000,213313508,131406895,0.571,0.616
2008,"UTAH","UT","REPUBLICAN",596030,952370,229989000,213313508,131406895,0.571,0.616
2008,"VERMONT","VT","DEMOCRAT",219262,325046,229989000,213313508,131406895,0.571,0.616
2008,"VERMONT","VT","OTHERS",6810,325046,229989000,213313508,131406895,0.571,0.616
2008,"VERMONT","VT","REPUBLICAN",98974,325046,229989000,213313508,131406895,0.571,0.616
2008,"VIRGINIA","VA","DEMOCRAT",1959532,3723260,229989000,213313508,131406895,0.571,0.616
2008,"VIRGINIA","VA","OTHERS",38723,3723260,229989000,213313508,131406895,0.571,0.616
2008,"VIRGINIA","VA","REPUBLICAN",1725005,3723260,229989000,213313508,131406895,0.571,0.616
2008,"WASHINGTON","WA","DEMOCRAT",1750848,3036878,229989000,213313508,131406895,0.571,0.616
2008,"WASHINGTON","WA","OTHERS",56814,3036878,229989000,213313508,131406895,0.571,0.616
2008,"WASHINGTON","WA","REPUBLICAN",1229216,3036878,229989000,213313508,131406895,0.571,0.616
2008,"WEST VIRGINIA","WV","DEMOCRAT",303857,713451,229989000,213313508,131406895,0.571,0.616
2008,"WEST VIRGINIA","WV","OTHERS",12128,713451,229989000,213313508,131406895,0.571,0.616
2008,"WEST VIRGINIA","WV","REPUBLICAN",397466,713451,229989000,213313508,131406895,0.571,0.616
2008,"WISCONSIN","WI","DEMOCRAT",1677211,2983417,229989000,213313508,131406895,0.571,0.616
2008,"WISCONSIN","WI","OTHERS",43813,2983417,229989000,213313508,131406895,0.571,0.616
2008,"WISCONSIN","WI","REPUBLICAN",1262393,2983417,229989000,213313508,131406895,0.571,0.616
2008,"WYOMING","WY","DEMOCRAT",82868,254904,229989000,213313508,131406895,0.571,0.616
2008,"WYOMING","WY","OTHERS",7078,254904,229989000,213313508,131406895,0.571,0.616
2008,"WYOMING","WY","REPUBLICAN",164958,254904,229989000,213313508,131406895,0.571,0.616
2012,"ALABAMA","AL","DEMOCRAT",795696,2074338,240177000,222474111,129139997,0.538,0.58
2012,"ALABAMA","AL","OTHERS",22717,2074338,240177000,222474111,129139997,0.538,0.58
2012,"ALABAMA","AL","REPUBLICAN",1255925,2074338,240177000,222474111,129139997,0.538,0.58
2012,"ALASKA","AK","DEMOCRAT",122640,300495,240177000,222474111,129139997,0.538,0.58
2012,"ALASKA","AK","OTHERS",13179,300495,240177000,222474111,129139997,0.538,0.58
2012,"ALASKA","AK","REPUBLICAN",164676,300495,240177000,222474111,129139997,0.538,0.58
2012,"ARIZONA","AZ","DEMOCRAT",1025232,2299254,240177000,222474111,129139997,0.538,0.58
2012,"ARIZONA","AZ","OTHERS",40368,2299254,240177000,222474111,129139997,0.538,0.58
2012,"ARIZONA","AZ","REPUBLICAN",1233654,2299254,240177000,222474111,129139997,0.538,0.58
2012,"ARKANSAS","AR","DEMOCRAT",394409,1069468,240177000,222474111,129139997,0.538,0.58
2012,"ARKANSAS","AR","OTHERS",27315,1069468,240177000,222474111,129139997,0.538,0.58
2012,"ARKANSAS","AR","REPUBLICAN",647744,1069468,240177000,222474111,129139997,0.538,0.58
2012,"CALIFORNIA","CA","DEMOCRAT",7854285,13038547,240177000,222474111,129139997,0.538,0.58
2012,"CALIFORNIA","CA","OTHERS",344304,13038547,240177000,222474111,129139997,0.538,0.58
2012,"CALIFORNIA","CA","REPUBLICAN",4839958,13038547,240177000,222474111,129139997,0.538,0.58
2012,"COLORADO","CO","DEMOCRAT",1323101,2569516,240177000,222474111,129139997,0.538,0.58
2012,"COLORADO","CO","OTHERS",61172,2569516,240177000,222474111,129139997,0.538,0.58
2012,"COLORADO","CO","REPUBLICAN",1185243,2569516,240177000,222474111,129139997,0.538,0.58
